ID1,ID2,Distance
MN425984.1,MN426928.1,0.0136354
MN426101.1,MN426589.1,0.0135543
MN426206.1,MN426697.1,0.0117085
MN425984.1,MN426930.1,0.0103512
MN425984.1,MN426932.1,0.0104165
MN426206.1,MN426701.1,0.0149142
MN425984.1,MN426933.1,0.0143462
MN425984.1,MN426934.1,0.00841969
MN426101.1,MN426601.1,0.0122603
MN426101.1,MN426603.1,0.0149154
MN426206.1,MN426705.1,0.0122933
MN425984.1,MN426936.1,0.0129851
MN425984.1,MN426937.1,0.0123682
MN425984.1,MN426938.1,0.00777039
MN426206.1,MN426709.1,0.014231
MN425984.1,MN426939.1,0.0103662
MN425984.1,MN426941.1,0.0149952
MN425984.1,MN426946.1,0.00647344
MN425984.1,MN426947.1,0.00451976
MN425984.1,MN426955.1,0.0110132
MN425984.1,MN426959.1,0.0116802
MN425984.1,MN426960.1,0.00907662
MN425984.1,MN426961.1,0.0123503
MN426206.1,MN426737.1,0.0109661
MN425984.1,MN426962.1,0.0110118
MN426101.1,MN426655.1,0.0077078
MN425984.1,MN426965.1,0.0143006
MN425984.1,MN426973.1,0.0123531
MN425984.1,MN426975.1,0.012429
MN425984.1,MN426979.1,0.0116694
MN426206.1,MN426761.1,0.0129881
MN425984.1,MN426983.1,0.0124472
MN426101.1,MN426697.1,0.0136829
MN425984.1,MN426986.1,0.0130437
MN426206.1,MN426769.1,0.0148984
MN425984.1,MN426994.1,0.014338
MN426206.1,MN426777.1,0.0129172
MN425984.1,MN426995.1,0.01432
MN425984.1,MN426999.1,0.00843771
MN426206.1,MN426783.1,0.00903222
MN426206.1,MN426785.1,0.0136402
MN425984.1,MN427002.1,0.010371
MN426101.1,MN426732.1,0.014296
MN426101.1,MN426737.1,0.0122531
MN426101.1,MN426777.1,0.0142147
MN426206.1,MN426820.1,0.0136057
MN426101.1,MN426783.1,0.0116181
MN426206.1,MN426823.1,0.0148699
MN426101.1,MN426791.1,0.00900176
MN426206.1,MN426846.1,0.0109584
MN425569.1,MN425569.1,0
MN425858.1,MN425858.1,0
MN426206.1,MN426851.1,0.0103085
MN426101.1,MN426830.1,0.0116635
MN426206.1,MN426855.1,0.0135853
MN426101.1,MN426846.1,0.013554
MN426206.1,MN426863.1,0.0122812
MN426206.1,MN426867.1,0.0129456
MN426101.1,MN426863.1,0.0148792
MN426101.1,MN426866.1,0.00512782
MN426206.1,MN426878.1,0.0135731
MN426206.1,MN426882.1,0.0109574
MN426101.1,MN426878.1,0.0148667
MN426206.1,MN426885.1,0.0109572
MN426101.1,MN426885.1,0.0148566
MN426101.1,MN426886.1,0.0109745
MN426101.1,MN426906.1,0.0122959
MN426206.1,MN426903.1,0.0123363
MN426206.1,MN426906.1,0.0123122
MN426101.1,MN426916.1,0.0130612
MN426206.1,MN426910.1,0.00967852
MN426101.1,MN426922.1,0.00320014
MN426206.1,MN426916.1,0.0104321
MN426206.1,MN426920.1,0.0148985
MN426101.1,MN426934.1,0.0135579
MN426101.1,MN426938.1,0.0142343
MN426206.1,MN426924.1,0.0149438
MN426206.1,MN426927.1,0.0142205
MN426101.1,MN426947.1,0.014896
MN426206.1,MN426930.1,0.0142206
MN426206.1,MN426932.1,0.0143047
MN426206.1,MN426934.1,0.0109716
MN426101.1,MN426960.1,0.0142452
MN426206.1,MN426938.1,0.0116401
MN426101.1,MN426962.1,0.0149249
MN426101.1,MN426971.1,0.0141991
MN426206.1,MN426946.1,0.0142726
MN426206.1,MN426947.1,0.0123023
MN426206.1,MN426955.1,0.0135805
MN426206.1,MN426959.1,0.0129172
MN426206.1,MN426960.1,0.0116381
MN426206.1,MN426961.1,0.0149136
MN426101.1,MN426999.1,0.0136027
MN426206.1,MN426962.1,0.0149431
MN426206.1,MN426979.1,0.0116068
MN426206.1,MN426999.1,0.0123206
MN426206.1,MN427002.1,0.0116678
MN425720.1,MN425720.1,0
MN425985.1,MN425985.1,0
MN425985.1,MN425986.1,0.0103267
MN425985.1,MN425987.1,0.00773076
MN425985.1,MN425988.1,0.0136402
MN425985.1,MN425989.1,0.012985
MN425985.1,MN425990.1,0.0110407
MN425985.1,MN425991.1,0.00515069
MN425985.1,MN425992.1,0.0109704
MN425985.1,MN425993.1,0.00837725
MN425985.1,MN425994.1,0.0116222
MN425985.1,MN425995.1,0.0110389
MN425985.1,MN425997.1,0.009691
MN425985.1,MN425998.1,0.0110142
MN425985.1,MN426000.1,0.00772261
MN425985.1,MN426001.1,0.0109783
MN425985.1,MN426002.1,0.00904277
MN425985.1,MN426003.1,0.0142783
MN425985.1,MN426004.1,0.01231
MN425985.1,MN426005.1,0.0129713
MN425985.1,MN426006.1,0.0123006
MN425985.1,MN426007.1,0.0123009
MN425985.1,MN426029.1,0.0149267
MN425985.1,MN426030.1,0.0136778
MN425985.1,MN426031.1,0.00644239
MN425985.1,MN426032.1,0.00967018
MN425985.1,MN426033.1,0.0110108
MN425985.1,MN426036.1,0.0111191
MN425985.1,MN426037.1,0.0103222
MN425985.1,MN426038.1,0.0116266
MN425985.1,MN426039.1,0.0143635
MN425985.1,MN426043.1,0.00974688
MN425985.1,MN426044.1,0.00774062
MN425985.1,MN426046.1,0.0123036
MN425985.1,MN426047.1,0.014889
MN425985.1,MN426048.1,0.0142425
MN425985.1,MN426049.1,0.00967868
MN425985.1,MN426050.1,0.0103511
MN425985.1,MN426051.1,0.0116251
MN425985.1,MN426052.1,0.0116547
MN425985.1,MN426053.1,0.0123538
MN425985.1,MN426054.1,0.0122991
MN425985.1,MN426055.1,0.0135931
MN425985.1,MN426056.1,0.0109703
MN425985.1,MN426057.1,0.0110105
MN425985.1,MN426058.1,0.01164
MN425985.1,MN426059.1,0.00967238
MN425985.1,MN426060.1,0.0149068
MN425985.1,MN426061.1,0.0077257
MN425985.1,MN426062.1,0.0148932
MN425985.1,MN426063.1,0.0109737
MN425985.1,MN426064.1,0.00969998
MN425985.1,MN426065.1,0.00906029
MN425985.1,MN426066.1,0.0129713
MN425985.1,MN426067.1,0.0116546
MN426102.1,MN426102.1,0
MN425985.1,MN426068.1,0.00967472
MN426102.1,MN426103.1,0.0116718
MN425985.1,MN426069.1,0.0064343
MN425985.1,MN426070.1,0.012352
MN426102.1,MN426106.1,0.0149081
MN426102.1,MN426107.1,0.0130283
MN425985.1,MN426071.1,0.0149058
MN425985.1,MN426072.1,0.0109996
MN426102.1,MN426109.1,0.0129779
MN426102.1,MN426110.1,0.0123167
MN425985.1,MN426073.1,0.0103361
MN426102.1,MN426111.1,0.0129917
MN425985.1,MN426074.1,0.00967898
MN425985.1,MN426075.1,0.00514553
MN426102.1,MN426115.1,0.01497
MN425985.1,MN426076.1,0.0122816
MN425985.1,MN426077.1,0.0122712
MN425985.1,MN426078.1,0.0129319
MN426102.1,MN426121.1,0.0136396
MN425985.1,MN426081.1,0.0130357
MN425985.1,MN426082.1,0.00970261
MN425985.1,MN426083.1,0.0116418
MN425985.1,MN426085.1,0.00774274
MN425985.1,MN426086.1,0.0142492
MN425985.1,MN426087.1,0.0109696
MN426102.1,MN426131.1,0.0136675
MN425985.1,MN426088.1,0.0116547
MN425985.1,MN426089.1,0.0136493
MN426102.1,MN426133.1,0.0123087
MN425985.1,MN426090.1,0.0109796
MN426102.1,MN426135.1,0.0109891
MN425985.1,MN426091.1,0.014962
MN426102.1,MN426136.1,0.0123528
MN425985.1,MN426092.1,0.0110025
MN425985.1,MN426093.1,0.012921
MN426102.1,MN426139.1,0.0129932
MN426102.1,MN426140.1,0.0142766
MN425985.1,MN426094.1,0.0116224
MN425985.1,MN426095.1,0.00841435
MN426102.1,MN426142.1,0.0110731
MN425985.1,MN426096.1,0.0142771
MN426102.1,MN426143.1,0.0129669
MN425985.1,MN426097.1,0.0123361
MN426102.1,MN426145.1,0.014281
MN426102.1,MN426146.1,0.013655
MN426102.1,MN426148.1,0.0129673
MN426102.1,MN426150.1,0.010342
MN425985.1,MN426101.1,0.014228
MN426102.1,MN426151.1,0.00967844
MN425985.1,MN426102.1,0.0103421
MN425985.1,MN426103.1,0.00774273
MN426102.1,MN426155.1,0.0117235
MN425985.1,MN426104.1,0.0149942
MN426102.1,MN426156.1,0.0149832
MN425985.1,MN426106.1,0.011625
MN426102.1,MN426159.1,0.0143444
MN425985.1,MN426107.1,0.0116822
MN426102.1,MN426160.1,0.014926
MN425985.1,MN426108.1,0.0136226
MN425985.1,MN426109.1,0.0116229
MN426102.1,MN426164.1,0.0149436
MN425985.1,MN426110.1,0.00967162
MN426102.1,MN426166.1,0.0136053
MN425985.1,MN426111.1,0.0116603
MN426102.1,MN426167.1,0.0136144
MN425985.1,MN426112.1,0.014269
MN425985.1,MN426113.1,0.0136311
MN426102.1,MN426170.1,0.013659
MN425985.1,MN426115.1,0.0123103
MN426102.1,MN426176.1,0.0116687
MN426102.1,MN426177.1,0.012294
MN426102.1,MN426178.1,0.0129555
MN426102.1,MN426180.1,0.0136086
MN425985.1,MN426121.1,0.0109948
MN426102.1,MN426181.1,0.010979
MN426102.1,MN426182.1,0.0143089
MN426102.1,MN426183.1,0.010989
MN426102.1,MN426184.1,0.0149533
MN426102.1,MN426185.1,0.00903859
MN426102.1,MN426187.1,0.0142773
MN426102.1,MN426188.1,0.0143188
MN426102.1,MN426189.1,0.0149731
MN426102.1,MN426190.1,0.0129565
MN426102.1,MN426192.1,0.0136691
MN426102.1,MN426193.1,0.0123312
MN425985.1,MN426131.1,0.0123172
MN426102.1,MN426194.1,0.0123564
MN425985.1,MN426133.1,0.0083935
MN426102.1,MN426196.1,0.0129946
MN426102.1,MN426197.1,0.0130028
MN425985.1,MN426135.1,0.00836839
MN425985.1,MN426136.1,0.00971243
MN426102.1,MN426201.1,0.0110183
MN426102.1,MN426202.1,0.01236
MN426102.1,MN426203.1,0.0142911
MN426102.1,MN426204.1,0.0149352
MN425985.1,MN426139.1,0.0122757
MN426102.1,MN426206.1,0.0129502
MN425985.1,MN426140.1,0.0129589
MN426102.1,MN426209.1,0.00904773
MN425985.1,MN426142.1,0.00973651
MN425985.1,MN426143.1,0.011628
MN426102.1,MN426212.1,0.0137044
MN425985.1,MN426144.1,0.0148988
MN426102.1,MN426213.1,0.0123284
MN425985.1,MN426145.1,0.0116403
MN425985.1,MN426146.1,0.0110055
MN426102.1,MN426216.1,0.0149438
MN426102.1,MN426218.1,0.0123178
MN425985.1,MN426148.1,0.0116281
MN426102.1,MN426219.1,0.0122999
MN425985.1,MN426150.1,0.00773112
MN425985.1,MN426151.1,0.0109953
MN425985.1,MN426152.1,0.0123415
MN426102.1,MN426226.1,0.0136262
MN425985.1,MN426153.1,0.0129423
MN426102.1,MN426227.1,0.0116568
MN425985.1,MN426154.1,0.0148861
MN425985.1,MN426155.1,0.0103779
MN426102.1,MN426230.1,0.0116592
MN425985.1,MN426156.1,0.0149275
MN425985.1,MN426158.1,0.0124709
MN426102.1,MN426235.1,0.0129352
MN425985.1,MN426159.1,0.0116556
MN425985.1,MN426160.1,0.0116269
MN426102.1,MN426238.1,0.0142754
MN425985.1,MN426161.1,0.0142307
MN426102.1,MN426239.1,0.0149838
MN426102.1,MN426243.1,0.0130148
MN425985.1,MN426164.1,0.0109972
MN426102.1,MN426245.1,0.0129781
MN425985.1,MN426165.1,0.0116685
MN425985.1,MN426166.1,0.0109748
MN425985.1,MN426167.1,0.0135919
MN425405.1,MN425405.1,0
MN426102.1,MN426250.1,0.0149585
MN425985.1,MN426169.1,0.0123285
MN426102.1,MN426252.1,0.013003
MN425985.1,MN426170.1,0.0109875
MN426207.1,MN426207.1,0
MN425985.1,MN426173.1,0.0142758
MN426207.1,MN426209.1,0.0123276
MN425985.1,MN426176.1,0.0103217
MN425985.1,MN426177.1,0.00967246
MN425985.1,MN426178.1,0.0103285
MN426207.1,MN426213.1,0.0116688
MN425985.1,MN426180.1,0.0109843
MN426207.1,MN426216.1,0.0149719
MN425985.1,MN426181.1,0.00966752
MN425985.1,MN426182.1,0.0116621
MN425985.1,MN426183.1,0.0096715
MN425985.1,MN426184.1,0.0136195
MN425985.1,MN426185.1,0.0103266
MN425985.1,MN426187.1,0.0116322
MN425985.1,MN426188.1,0.0116673
MN425985.1,MN426189.1,0.0136183
MN426207.1,MN426227.1,0.0116571
MN425985.1,MN426190.1,0.0116419
MN425405.1,MN425430.1,0.0130281
MN425985.1,MN426191.1,0.0117038
MN426102.1,MN426288.1,0.0149315
MN426207.1,MN426230.1,0.0123122
MN425985.1,MN426192.1,0.0129554
MN425985.1,MN426193.1,0.0123048
MN425985.1,MN426194.1,0.0116506
MN425985.1,MN426195.1,0.0149493
MN426207.1,MN426235.1,0.0149087
MN425985.1,MN426196.1,0.0103403
MN426102.1,MN426297.1,0.0149407
MN425985.1,MN426197.1,0.0116491
MN426102.1,MN426301.1,0.0136617
MN425985.1,MN426201.1,0.0109907
MN426207.1,MN426243.1,0.0149989
MN425985.1,MN426202.1,0.0103767
MN425985.1,MN426203.1,0.013616
MN426102.1,MN426305.1,0.0116539
MN425985.1,MN426204.1,0.0122931
MN426102.1,MN426306.1,0.0136157
MN425985.1,MN426206.1,0.0116322
MN425985.1,MN426207.1,0.0123091
MN425985.1,MN426208.1,0.0148954
MN426207.1,MN426252.1,0.0149844
MN426102.1,MN426313.1,0.0129622
MN425985.1,MN426209.1,0.00773696
MN425985.1,MN426210.1,0.0123045
MN425985.1,MN426212.1,0.0136217
MN425985.1,MN426213.1,0.00839004
MN425985.1,MN426214.1,0.0148947
MN426102.1,MN426325.1,0.0116688
MN425985.1,MN426216.1,0.0122972
MN426102.1,MN426327.1,0.0123163
MN425985.1,MN426217.1,0.0130182
MN426102.1,MN426328.1,0.0129456
MN425985.1,MN426218.1,0.012295
MN426102.1,MN426330.1,0.0116675
MN425985.1,MN426219.1,0.0142441
MN426102.1,MN426334.1,0.014989
MN425985.1,MN426222.1,0.0149341
MN425985.1,MN426223.1,0.0149356
MN426102.1,MN426339.1,0.0149597
MN425985.1,MN426226.1,0.0122718
MN426102.1,MN426342.1,0.0123038
MN425985.1,MN426227.1,0.00902798
MN426102.1,MN426343.1,0.0129338
MN425985.1,MN426228.1,0.0142482
MN426102.1,MN426345.1,0.0130055
MN425985.1,MN426229.1,0.0142555
MN426102.1,MN426347.1,0.0143138
MN425985.1,MN426230.1,0.00904149
MN425985.1,MN426232.1,0.0136464
MN426102.1,MN426353.1,0.0129597
MN426102.1,MN426354.1,0.0149242
MN425985.1,MN426235.1,0.0109833
MN425985.1,MN426238.1,0.0129372
MN425405.1,MN425504.1,0.0110724
MN425985.1,MN426239.1,0.0116719
MN425985.1,MN426240.1,0.0149302
MN426102.1,MN426364.1,0.0123761
MN425985.1,MN426241.1,0.0142561
MN426102.1,MN426366.1,0.0130409
MN425985.1,MN426243.1,0.0103658
MN425985.1,MN426244.1,0.0136492
MN426102.1,MN426370.1,0.00910542
MN426102.1,MN426371.1,0.0130146
MN425985.1,MN426245.1,0.0116434
MN425985.1,MN426246.1,0.0142675
MN426207.1,MN426301.1,0.0149892
MN426102.1,MN426374.1,0.0136305
MN426102.1,MN426375.1,0.0142687
MN426102.1,MN426378.1,0.0149213
MN425985.1,MN426250.1,0.0148985
MN425985.1,MN426251.1,0.0122934
MN425985.1,MN426252.1,0.0116602
MN426102.1,MN426392.1,0.0149432
MN426102.1,MN426395.1,0.0149852
MN426207.1,MN426325.1,0.0143182
MN426102.1,MN426403.1,0.0142742
MN426102.1,MN426405.1,0.0149995
MN426207.1,MN426330.1,0.0149427
MN426102.1,MN426411.1,0.0145454
MN426102.1,MN426418.1,0.0136135
MN426102.1,MN426423.1,0.0136176
MN426102.1,MN426425.1,0.0149045
MN425985.1,MN426288.1,0.0136043
MN425985.1,MN426297.1,0.0122864
MN426207.1,MN426360.1,0.0149418
MN425985.1,MN426300.1,0.0129715
MN425985.1,MN426301.1,0.0110272
MN425985.1,MN426302.1,0.0136579
MN425985.1,MN426305.1,0.0116321
MN426207.1,MN426370.1,0.0143391
MN425985.1,MN426306.1,0.0109796
MN425985.1,MN426308.1,0.0142381
MN426102.1,MN426458.1,0.0149699
MN425985.1,MN426310.1,0.0136303
MN426102.1,MN426460.1,0.014258
MN425985.1,MN426311.1,0.0149203
MN425985.1,MN426312.1,0.0142553
MN425985.1,MN426313.1,0.0109978
MN425985.1,MN426315.1,0.0142507
MN425985.1,MN426318.1,0.0123773
MN426102.1,MN426474.1,0.0142907
MN425985.1,MN426320.1,0.0135915
MN425405.1,MN425586.1,0.014415
MN426102.1,MN426478.1,0.0143221
MN426102.1,MN426479.1,0.0136882
MN425985.1,MN426325.1,0.00904268
MN426102.1,MN426485.1,0.0135995
MN425985.1,MN426327.1,0.0122811
MN425985.1,MN426328.1,0.0103266
MN426102.1,MN426487.1,0.0142651
MN426102.1,MN426488.1,0.0143473
MN425985.1,MN426330.1,0.00970678
MN426102.1,MN426490.1,0.0144352
MN425985.1,MN426331.1,0.0136863
MN426102.1,MN426493.1,0.0129813
MN425985.1,MN426333.1,0.0149618
MN426102.1,MN426496.1,0.0103307
MN425985.1,MN426334.1,0.0149782
MN426102.1,MN426497.1,0.0136275
MN426102.1,MN426498.1,0.0142648
MN425985.1,MN426339.1,0.012312
MN426102.1,MN426505.1,0.00968463
MN425985.1,MN426341.1,0.0143051
MN425985.1,MN426342.1,0.00966634
MN426102.1,MN426509.1,0.0149228
MN425985.1,MN426343.1,0.0129249
MN425985.1,MN426344.1,0.0149066
MN425985.1,MN426345.1,0.0116701
MN426102.1,MN426516.1,0.0149728
MN425985.1,MN426347.1,0.0149476
MN425985.1,MN426348.1,0.0142492
MN426102.1,MN426522.1,0.0116449
MN425985.1,MN426353.1,0.0116329
MN426102.1,MN426527.1,0.0136286
MN425985.1,MN426354.1,0.0135933
MN426102.1,MN426528.1,0.0130039
MN425985.1,MN426355.1,0.0136193
MN425985.1,MN426356.1,0.0149068
MN426102.1,MN426539.1,0.014944
MN426207.1,MN426458.1,0.00644312
MN426102.1,MN426540.1,0.0149652
MN425985.1,MN426357.1,0.0149166
MN426102.1,MN426541.1,0.0129708
MN426102.1,MN426544.1,0.0142898
MN426102.1,MN426545.1,0.0142917
MN425985.1,MN426360.1,0.0136105
MN426102.1,MN426546.1,0.0142646
MN425985.1,MN426361.1,0.0149064
MN426102.1,MN426549.1,0.0123207
MN425985.1,MN426364.1,0.0110344
MN425985.1,MN426366.1,0.0116901
MN425985.1,MN426368.1,0.0129738
MN425985.1,MN426369.1,0.0136264
MN425985.1,MN426370.1,0.00841362
MN425985.1,MN426371.1,0.0116672
MN425985.1,MN426372.1,0.0142309
MN425985.1,MN426374.1,0.0109957
MN426102.1,MN426569.1,0.0117138
MN425985.1,MN426375.1,0.0116355
MN426102.1,MN426572.1,0.0103365
MN426102.1,MN426573.1,0.0136582
MN425985.1,MN426378.1,0.0123029
MN426207.1,MN426488.1,0.0143478
MN426102.1,MN426579.1,0.0129925
MN425985.1,MN426382.1,0.0149959
MN426102.1,MN426584.1,0.0142639
MN425985.1,MN426387.1,0.0136645
MN426207.1,MN426497.1,0.0142519
MN426207.1,MN426498.1,0.0123298
MN425985.1,MN426391.1,0.0148979
MN425985.1,MN426392.1,0.0123158
MN425985.1,MN426393.1,0.0122769
MN426207.1,MN426505.1,0.012302
MN425985.1,MN426395.1,0.0123174
MN425985.1,MN426398.1,0.0129856
MN426207.1,MN426516.1,0.0136415
MN425985.1,MN426403.1,0.0129429
MN426207.1,MN426518.1,0.0149554
MN426102.1,MN426595.1,0.0116351
MN425985.1,MN426407.1,0.011632
MN426102.1,MN426599.1,0.012993
MN426102.1,MN426600.1,0.0149388
MN426102.1,MN426601.1,0.0109899
MN425985.1,MN426411.1,0.0138717
MN426102.1,MN426603.1,0.013631
MN426102.1,MN426605.1,0.0129928
MN425985.1,MN426412.1,0.0123018
MN426102.1,MN426607.1,0.012317
MN425985.1,MN426413.1,0.0149336
MN426102.1,MN426608.1,0.0123045
MN425985.1,MN426416.1,0.0123657
MN425858.1,MN426849.1,0.00786351
MN425985.1,MN426418.1,0.0122714
MN425985.1,MN426419.1,0.0142279
MN425985.1,MN426423.1,0.0116401
MN425985.1,MN426424.1,0.0136186
MN425985.1,MN426425.1,0.0122745
MN425985.1,MN426426.1,0.0142859
MN425985.1,MN426427.1,0.0142701
MN425985.1,MN426428.1,0.0149556
MN426207.1,MN426522.1,0.0149137
MN425985.1,MN426429.1,0.0135981
MN426102.1,MN426639.1,0.0149683
MN426102.1,MN426643.1,0.0129668
MN425985.1,MN426438.1,0.0143464
MN426102.1,MN426652.1,0.014913
MN426102.1,MN426655.1,0.0116399
MN426102.1,MN426657.1,0.014286
MN425985.1,MN426447.1,0.0129415
MN425985.1,MN426450.1,0.0129604
MN426207.1,MN426549.1,0.01299
MN425985.1,MN426458.1,0.0123103
MN425985.1,MN426460.1,0.012932
MN426102.1,MN426679.1,0.0110099
MN425985.1,MN426467.1,0.014263
MN425985.1,MN426468.1,0.0136493
MN425985.1,MN426469.1,0.0142351
MN426102.1,MN426694.1,0.0136665
MN425985.1,MN426470.1,0.0129414
MN426207.1,MN426572.1,0.0129603
MN426102.1,MN426697.1,0.0111085
MN425985.1,MN426472.1,0.0149064
MN426102.1,MN426698.1,0.0149225
MN426102.1,MN426699.1,0.0130092
MN425985.1,MN426474.1,0.012978
MN425985.1,MN426475.1,0.0149966
MN426303.1,MN426303.1,0
MN425985.1,MN426478.1,0.0116551
MN425985.1,MN426479.1,0.0123541
MN426102.1,MN426713.1,0.012978
MN425985.1,MN426485.1,0.0122925
MN425985.1,MN426486.1,0.0148978
MN425985.1,MN426487.1,0.011628
MN425985.1,MN426488.1,0.0116834
MN426207.1,MN426595.1,0.0149023
MN425985.1,MN426490.1,0.0143816
MN425985.1,MN426493.1,0.0116504
MN426207.1,MN426601.1,0.0136199
MN425985.1,MN426495.1,0.0149252
MN426207.1,MN426603.1,0.0149566
MN425985.1,MN426496.1,0.0116425
MN426102.1,MN426737.1,0.0109924
MN425985.1,MN426497.1,0.0109874
MN426102.1,MN426739.1,0.0149923
MN425985.1,MN426498.1,0.0116279
MN425985.1,MN426505.1,0.00579734
MN425985.1,MN426506.1,0.0142742
MN425031.1,MN425031.1,0
MN425985.1,MN426507.1,0.0116553
MN425985.1,MN426508.1,0.0130174
MN425985.1,MN426509.1,0.0122913
MN426102.1,MN426759.1,0.0149789
MN426303.1,MN426339.1,0.00837255
MN426102.1,MN426767.1,0.0143652
MN425985.1,MN426516.1,0.0122944
MN426102.1,MN426769.1,0.0149722
MN425985.1,MN426518.1,0.0135915
MN425985.1,MN426521.1,0.0143301
MN426102.1,MN426777.1,0.0129551
MN425985.1,MN426522.1,0.00903148
MN425985.1,MN426524.1,0.0142506
MN426207.1,MN426640.1,0.0142916
MN425031.1,MN425050.1,0.0104092
MN425985.1,MN426525.1,0.0149285
MN426102.1,MN426783.1,0.00775511
MN426102.1,MN426785.1,0.0149932
MN425985.1,MN426527.1,0.0136015
MN425031.1,MN425079.1,0.0137079
MN426207.1,MN426647.1,0.00905856
MN425985.1,MN426528.1,0.009078
MN426303.1,MN426368.1,0.00904788
MN426102.1,MN426793.1,0.0149301
MN425985.1,MN426531.1,0.0130225
MN426102.1,MN426797.1,0.014347
MN426207.1,MN426652.1,0.0149187
MN425985.1,MN426532.1,0.0149218
MN425985.1,MN426533.1,0.0149285
MN426207.1,MN426655.1,0.0136089
MN425985.1,MN426535.1,0.0143221
MN426303.1,MN426375.1,0.0142492
MN425985.1,MN426538.1,0.0142518
MN425985.1,MN426539.1,0.0129554
MN425985.1,MN426540.1,0.0123211
MN425985.1,MN426541.1,0.0116504
MN425985.1,MN426544.1,0.0116291
MN426102.1,MN426819.1,0.0143271
MN426102.1,MN426820.1,0.011057
MN425985.1,MN426546.1,0.0109963
MN426102.1,MN426823.1,0.0135948
MN425985.1,MN426549.1,0.00709079
MN425985.1,MN426552.1,0.0149134
MN425985.1,MN426555.1,0.0149184
MN425985.1,MN426556.1,0.0143023
MN425985.1,MN426558.1,0.0136068
MN426303.1,MN426399.1,0.0122675
MN425985.1,MN426562.1,0.0136198
MN426102.1,MN426846.1,0.010989
MN425985.1,MN426563.1,0.0149357
MN426102.1,MN426851.1,0.0116457
MN426102.1,MN426853.1,0.0137979
MN426102.1,MN426855.1,0.0123088
MN425985.1,MN426569.1,0.0110098
MN426207.1,MN426697.1,0.0144366
MN425985.1,MN426570.1,0.0149267
MN425985.1,MN426572.1,0.00644039
MN426303.1,MN426414.1,0.0116353
MN425985.1,MN426573.1,0.0123246
MN426102.1,MN426863.1,0.0110086
MN425985.1,MN426575.1,0.0149204
MN426102.1,MN426866.1,0.0142447
MN426102.1,MN426867.1,0.0116781
MN425985.1,MN426578.1,0.0149153
MN426303.1,MN426421.1,0.0116228
MN425985.1,MN426579.1,0.0123389
MN425985.1,MN426581.1,0.0136651
MN425985.1,MN426582.1,0.0148825
MN426102.1,MN426878.1,0.0123044
MN425985.1,MN426584.1,0.0103285
MN426102.1,MN426882.1,0.0110018
MN426303.1,MN426429.1,0.0136023
MN426102.1,MN426885.1,0.00839317
MN425985.1,MN426589.1,0.0135872
MN425985.1,MN426590.1,0.0143194
MN426102.1,MN426890.1,0.0142772
MN425985.1,MN426594.1,0.0143023
MN425985.1,MN426595.1,0.0103147
MN426102.1,MN426895.1,0.0143661
MN425985.1,MN426599.1,0.0103316
MN425985.1,MN426600.1,0.0109791
MN425031.1,MN425158.1,0.0136908
MN426102.1,MN426903.1,0.0136958
MN426207.1,MN426737.1,0.0129602
MN425985.1,MN426601.1,0.007085
MN426303.1,MN426445.1,0.0109996
MN426102.1,MN426906.1,0.0110275
MN425985.1,MN426603.1,0.0123047
MN425985.1,MN426604.1,0.0136711
MN425985.1,MN426605.1,0.0103316
MN425985.1,MN426606.1,0.0143233
MN426102.1,MN426914.1,0.0117131
MN425985.1,MN426608.1,0.0109703
MN426102.1,MN426916.1,0.0104723
MN425985.1,MN426612.1,0.0136394
MN426102.1,MN426924.1,0.0149826
MN426102.1,MN426927.1,0.0129455
MN425570.1,MN425570.1,0
MN426102.1,MN426930.1,0.0142649
MN424818.1,MN424818.1,0
MN426102.1,MN426932.1,0.013032
MN426102.1,MN426934.1,0.0110215
MN426102.1,MN426938.1,0.0103702
MN426102.1,MN426939.1,0.0129671
MN426102.1,MN426946.1,0.0129968
MN426102.1,MN426947.1,0.0110314
MN426207.1,MN426777.1,0.0142772
MN426102.1,MN426955.1,0.0149241
MN425985.1,MN426639.1,0.0123016
MN426207.1,MN426783.1,0.0110105
MN425985.1,MN426640.1,0.0116461
MN426102.1,MN426959.1,0.00774763
MN426102.1,MN426960.1,0.0103621
MN425985.1,MN426642.1,0.013602
MN426102.1,MN426961.1,0.0136531
MN425985.1,MN426643.1,0.0142491
MN426102.1,MN426962.1,0.0136619
MN425985.1,MN426645.1,0.0142723
MN425985.1,MN426647.1,0.0129966
MN425985.1,MN426652.1,0.0109831
MN426102.1,MN426975.1,0.0137485
MN424818.1,MN424851.1,0.00907619
MN425985.1,MN426655.1,0.00903098
MN425985.1,MN426657.1,0.0135932
MN426102.1,MN426983.1,0.0124134
MN425985.1,MN426659.1,0.0142353
MN426102.1,MN426986.1,0.0130058
MN425985.1,MN426661.1,0.014957
MN426102.1,MN426999.1,0.0136588
MN425985.1,MN426669.1,0.0129821
MN426102.1,MN427002.1,0.0130285
MN425985.1,MN426671.1,0.00645668
MN425985.1,MN426679.1,0.0136014
MN425985.1,MN426680.1,0.0123286
MN424818.1,MN424879.1,0.00516437
MN425985.1,MN426681.1,0.0129907
MN425985.1,MN426683.1,0.0136402
MN425985.1,MN426688.1,0.0143506
MN425985.1,MN426691.1,0.0136484
MN426207.1,MN426846.1,0.0129558
MN425985.1,MN426694.1,0.0136331
MN426303.1,MN426543.1,0.0129958
